H,Date,HE,MWh
D,3/31/2012,22,13877.59
D,3/31/2012,23,13029.67
D,3/31/2012,24,12067.7
D,4/1/2012,1,11506.25
D,4/1/2012,2,11518.91
D,4/1/2012,3,11295.19
D,4/1/2012,4,10931.37
D,4/1/2012,5,11206.53
D,4/1/2012,6,11317.01
D,4/1/2012,7,11410.14
D,4/1/2012,8,11744.65
D,4/1/2012,9,12531.6
D,4/1/2012,10,13073.94
D,4/1/2012,11,13216.44
D,4/1/2012,12,13273.72
D,4/1/2012,13,13270.12
D,4/1/2012,14,13201.56
D,4/1/2012,15,13126.42
D,4/1/2012,16,13193.05
D,4/1/2012,17,13565.67
D,4/1/2012,18,14135.84
D,4/1/2012,19,14546.31
D,4/1/2012,20,15052.72
D,4/1/2012,21,14716.71
D,4/1/2012,22,13792.79
D,4/1/2012,23,12593.55
D,4/1/2012,24,11677.03
D,4/2/2012,1,11102.22
D,4/2/2012,2,10800.64
D,4/2/2012,3,10626.26
D,4/2/2012,4,10647.19
D,4/2/2012,5,11014.8
D,4/2/2012,6,12088.66
D,4/2/2012,7,13570.22
D,4/2/2012,8,14797.45
D,4/2/2012,9,15165.69
D,4/2/2012,10,15307.83
D,4/2/2012,11,15398.8
D,4/2/2012,12,15273.29
D,4/2/2012,13,15057.18
D,4/2/2012,14,14891.86
D,4/2/2012,15,14633.8
D,4/2/2012,16,14415.06
D,4/2/2012,17,14404.86
D,4/2/2012,18,14609.74
D,4/2/2012,19,14757.12
D,4/2/2012,20,15539.32
D,4/2/2012,21,15691.72
D,4/2/2012,22,14806.98
D,4/2/2012,23,13378.73
D,4/2/2012,24,12047.33
D,4/3/2012,1,11387.24
D,4/3/2012,2,11517.97
D,4/3/2012,3,11387.91
D,4/3/2012,4,11401.04
D,4/3/2012,5,11735.35
D,4/3/2012,6,12468.28
D,4/3/2012,7,14017.12
D,4/3/2012,8,15092.51
D,4/3/2012,9,15212.87
D,4/3/2012,10,15168.88
D,4/3/2012,11,15159.67
D,4/3/2012,12,15030.58
D,4/3/2012,13,14827.7
D,4/3/2012,14,14664.1
D,4/3/2012,15,14448.5
D,4/3/2012,16,14290.94
D,4/3/2012,17,14314.01
D,4/3/2012,18,14403.94
D,4/3/2012,19,14536.04
D,4/3/2012,20,15349.98
D,4/3/2012,21,15486.84
D,4/3/2012,22,14534.74
D,4/3/2012,23,13097.6
D,4/3/2012,24,11950.53
D,4/4/2012,1,11565.74
D,4/4/2012,2,11208.24
D,4/4/2012,3,11186.9
D,4/4/2012,4,11161.3
D,4/4/2012,5,11382.3
D,4/4/2012,6,12136.52
D,4/4/2012,7,13371.65
D,4/4/2012,8,14399.15
D,4/4/2012,9,14595.98
D,4/4/2012,10,14632.01
D,4/4/2012,11,14739.2
D,4/4/2012,12,14728.2
D,4/4/2012,13,14616.35
D,4/4/2012,14,14570.98
D,4/4/2012,15,14440.78
D,4/4/2012,16,14277.13
D,4/4/2012,17,14292.11
D,4/4/2012,18,14425.76
D,4/4/2012,19,14556.95
D,4/4/2012,20,15244.44
D,4/4/2012,21,15279.56
D,4/4/2012,22,14317.43
D,4/4/2012,23,12926.92
D,4/4/2012,24,11827.61
D,4/5/2012,1,11491.04
D,4/5/2012,2,11424.34
D,4/5/2012,3,11444.13
D,4/5/2012,4,11429.36
D,4/5/2012,5,11510.3
D,4/5/2012,6,12065.98
D,4/5/2012,7,13410.05
D,4/5/2012,8,14557.88
D,4/5/2012,9,14766.49
D,4/5/2012,10,14878.62
D,4/5/2012,11,14991.38
D,4/5/2012,12,14954.48
D,4/5/2012,13,14788.65
D,4/5/2012,14,14701.44
D,4/5/2012,15,14462.57
D,4/5/2012,16,14244.66
D,4/5/2012,17,14196.26
D,4/5/2012,18,14285.33
D,4/5/2012,19,14360.26
D,4/5/2012,20,15025.75
D,4/5/2012,21,15262.54
D,4/5/2012,22,14499.19
D,4/5/2012,23,13211.96
D,4/5/2012,24,11928.44
D,4/6/2012,1,11087.44
D,4/6/2012,2,10617.77
D,4/6/2012,3,10496.42
D,4/6/2012,4,10639.49
D,4/6/2012,5,10841.36
D,4/6/2012,6,11493.92
D,4/6/2012,7,12851.55
D,4/6/2012,8,13933.24
D,4/6/2012,9,14436.63
D,4/6/2012,10,14681.75
D,4/6/2012,11,14754.18
D,4/6/2012,12,14636.47
D,4/6/2012,13,14388.99
D,4/6/2012,14,14164.97
D,4/6/2012,15,13900.84
D,4/6/2012,16,13618.73
D,4/6/2012,17,13561.01
D,4/6/2012,18,13647.14
D,4/6/2012,19,13718.33
D,4/6/2012,20,14274.28
D,4/6/2012,21,14496.95
D,4/6/2012,22,13854.59
D,4/6/2012,23,12838.4
D,4/6/2012,24,11750.47
D,4/7/2012,1,10917.44
D,4/7/2012,2,10433.57
D,4/7/2012,3,10172.9
D,4/7/2012,4,10280.66
D,4/7/2012,5,10329.98
D,4/7/2012,6,10630.26
D,4/7/2012,7,11210.2
D,4/7/2012,8,12116.99
D,4/7/2012,9,13020.07
D,4/7/2012,10,13542.19
D,4/7/2012,11,13643.23
D,4/7/2012,12,13546.8
D,4/7/2012,13,13342.94
D,4/7/2012,14,13088.82
D,4/7/2012,15,12844.81
D,4/7/2012,16,12784.78
D,4/7/2012,17,12996.05
D,4/7/2012,18,13352.12
D,4/7/2012,19,13632.45
D,4/7/2012,20,14175.93
D,4/7/2012,21,14209.69
D,4/7/2012,22,13592.72
D,4/7/2012,23,12638.07
D,4/7/2012,24,11580.66
D,4/8/2012,1,11275.1
D,4/8/2012,2,11225.86
D,4/8/2012,3,10955.51
D,4/8/2012,4,10810.74
D,4/8/2012,5,10837.28
D,4/8/2012,6,10841.19
D,4/8/2012,7,11280.61
D,4/8/2012,8,11624.79
D,4/8/2012,9,12325.61
D,4/8/2012,10,12962.58
D,4/8/2012,11,13186.15
D,4/8/2012,12,13317.58
D,4/8/2012,13,13226.78
D,4/8/2012,14,12895.35
D,4/8/2012,15,12535.62
D,4/8/2012,16,12270.76
D,4/8/2012,17,12184.39
D,4/8/2012,18,12321.31
D,4/8/2012,19,12436.36
D,4/8/2012,20,13320.7
D,4/8/2012,21,13873.99
D,4/8/2012,22,13157.81
D,4/8/2012,23,12049.98
D,4/8/2012,24,11221.47
D,4/9/2012,1,10501.65
D,4/9/2012,2,10570.46
D,4/9/2012,3,10532.79
D,4/9/2012,4,10530.56
D,4/9/2012,5,10859.66
D,4/9/2012,6,11672.96
D,4/9/2012,7,12972.91
D,4/9/2012,8,14216.54
D,4/9/2012,9,14694.68
D,4/9/2012,10,14875.93
D,4/9/2012,11,15062.76
D,4/9/2012,12,15063.28
D,4/9/2012,13,14941.86
D,4/9/2012,14,14818.84
D,4/9/2012,15,14584.22
D,4/9/2012,16,14412.32
D,4/9/2012,17,14422.4
D,4/9/2012,18,14581.04
D,4/9/2012,19,14747.69
D,4/9/2012,20,15329.6
D,4/9/2012,21,15436.68
D,4/9/2012,22,14417.56
D,4/9/2012,23,12968.19
D,4/9/2012,24,11636.4
D,4/10/2012,1,11395.82
D,4/10/2012,2,11404.49
D,4/10/2012,3,11226.67
D,4/10/2012,4,11210.83
D,4/10/2012,5,11510.47
D,4/10/2012,6,12007
D,4/10/2012,7,13229.58
D,4/10/2012,8,14386.83
D,4/10/2012,9,14629.57
D,4/10/2012,10,14732.64
D,4/10/2012,11,14823.9
D,4/10/2012,12,14801.79
D,4/10/2012,13,14726.19
D,4/10/2012,14,14687.05
D,4/10/2012,15,14490.75
D,4/10/2012,16,14325.55
D,4/10/2012,17,14330.3
D,4/10/2012,18,14434.69
D,4/10/2012,19,14516.83
D,4/10/2012,20,15151.43
D,4/10/2012,21,15277.41
D,4/10/2012,22,14278.23
D,4/10/2012,23,12841.54
D,4/10/2012,24,11948.02
D,4/11/2012,1,11476.14
D,4/11/2012,2,11060.08
D,4/11/2012,3,10851.54
D,4/11/2012,4,10861
D,4/11/2012,5,11137.97
D,4/11/2012,6,12175.1
D,4/11/2012,7,13362.94
D,4/11/2012,8,14389.95
D,4/11/2012,9,14705.89
D,4/11/2012,10,14758.61
D,4/11/2012,11,14835.24
D,4/11/2012,12,14795.06
D,4/11/2012,13,14654.16
D,4/11/2012,14,14606.09
D,4/11/2012,15,14461.34
D,4/11/2012,16,14307.83
D,4/11/2012,17,14343.67
D,4/11/2012,18,14498.29
D,4/11/2012,19,14653.87
D,4/11/2012,20,15284.31
D,4/11/2012,21,15362.09
D,4/11/2012,22,14378.66
D,4/11/2012,23,13042.64
D,4/11/2012,24,12139.89
D,4/12/2012,1,11603.04
D,4/12/2012,2,11139.02
D,4/12/2012,3,10919.78
D,4/12/2012,4,10898.45
D,4/12/2012,5,11187.27
D,4/12/2012,6,11933.82
D,4/12/2012,7,13146.98
D,4/12/2012,8,14322.28
D,4/12/2012,9,14624.26
D,4/12/2012,10,14701.97
D,4/12/2012,11,14784.54
D,4/12/2012,12,14800.97
D,4/12/2012,13,14715.22
D,4/12/2012,14,14726.64
D,4/12/2012,15,14546.18
D,4/12/2012,16,14411.82
D,4/12/2012,17,14469.42
D,4/12/2012,18,14615.75
D,4/12/2012,19,14669.54
D,4/12/2012,20,15147.78
D,4/12/2012,21,15329.29
D,4/12/2012,22,14440.71
D,4/12/2012,23,13093.97
D,4/12/2012,24,11997.44
D,4/13/2012,1,11373.77
D,4/13/2012,2,11275.18
D,4/13/2012,3,11068.48
D,4/13/2012,4,11058.97
D,4/13/2012,5,11364.94
D,4/13/2012,6,11657.78
D,4/13/2012,7,13220.99
D,4/13/2012,8,14388.65
D,4/13/2012,9,14642.21
D,4/13/2012,10,14709.01
D,4/13/2012,11,14773.94
D,4/13/2012,12,14704.8
D,4/13/2012,13,14523.63
D,4/13/2012,14,14440.26
D,4/13/2012,15,14213.05
D,4/13/2012,16,13966.2
D,4/13/2012,17,13848.15
D,4/13/2012,18,13768.15
D,4/13/2012,19,13669.32
D,4/13/2012,20,14085.1
D,4/13/2012,21,14407.76
D,4/13/2012,22,13693.92
D,4/13/2012,23,12596.21
D,4/13/2012,24,11484.52
D,4/14/2012,1,11247.8
D,4/14/2012,2,10864.69
D,4/14/2012,3,10568.89
D,4/14/2012,4,10485.42
D,4/14/2012,5,10583.63
D,4/14/2012,6,10716.54
D,4/14/2012,7,11005.23
D,4/14/2012,8,11804.77
D,4/14/2012,9,12490.93
D,4/14/2012,10,13043.81
D,4/14/2012,11,13258.58
D,4/14/2012,12,13198.68
D,4/14/2012,13,13002.7
D,4/14/2012,14,12871.1
D,4/14/2012,15,12798.92
D,4/14/2012,16,12719.28
D,4/14/2012,17,12565.69
D,4/14/2012,18,12686.56
D,4/14/2012,19,12752.47
D,4/14/2012,20,13208.66
D,4/14/2012,21,13513.86
D,4/14/2012,22,12872.82
D,4/14/2012,23,11922
D,4/14/2012,24,10974.9
D,4/15/2012,1,10808
D,4/15/2012,2,10403.56
D,4/15/2012,3,10098.05
D,4/15/2012,4,9968.2
D,4/15/2012,5,9971.48
D,4/15/2012,6,10179.84
D,4/15/2012,7,10421.07
D,4/15/2012,8,11030.01
D,4/15/2012,9,11460.3
D,4/15/2012,10,12095.49
D,4/15/2012,11,12510.69
D,4/15/2012,12,12741.37
D,4/15/2012,13,12799.48
D,4/15/2012,14,12734.76
D,4/15/2012,15,12642.5
D,4/15/2012,16,12658.61
D,4/15/2012,17,12857.24
D,4/15/2012,18,13169.65
D,4/15/2012,19,13267.77
D,4/15/2012,20,13730.2
D,4/15/2012,21,14005.72
D,4/15/2012,22,13240.93
D,4/15/2012,23,12248.79
D,4/15/2012,24,11375.87
D,4/16/2012,1,11064.8
D,4/16/2012,2,10653.1
D,4/16/2012,3,10394.32
D,4/16/2012,4,10331.18
D,4/16/2012,5,10558.47
D,4/16/2012,6,11380.98
D,4/16/2012,7,12205.12
D,4/16/2012,8,13175.25
D,4/16/2012,9,14211.46
D,4/16/2012,10,14942.88
D,4/16/2012,11,15545.27
D,4/16/2012,12,15946.81
D,4/16/2012,13,16195.27
D,4/16/2012,14,16383.91
D,4/16/2012,15,16403.62
D,4/16/2012,16,16410.68
D,4/16/2012,17,16399.08
D,4/16/2012,18,16253.54
D,4/16/2012,19,15966.04
D,4/16/2012,20,16022.26
D,4/16/2012,21,16369.74
D,4/16/2012,22,15896.36
D,4/16/2012,23,13796.78
D,4/16/2012,24,12715.88
D,4/17/2012,1,12187.23
D,4/17/2012,2,11604.44
D,4/17/2012,3,11223.01
D,4/17/2012,4,11061.83
D,4/17/2012,5,11244.83
D,4/17/2012,6,11771.07
D,4/17/2012,7,12552.68
D,4/17/2012,8,13794.93
D,4/17/2012,9,14671.49
D,4/17/2012,10,15170.27
D,4/17/2012,11,15588.35
D,4/17/2012,12,15798.64
D,4/17/2012,13,15871.95
D,4/17/2012,14,16043.47
D,4/17/2012,15,16070.84
D,4/17/2012,16,16051
D,4/17/2012,17,16019.23
D,4/17/2012,18,15889.36
D,4/17/2012,19,15519.5
D,4/17/2012,20,15500.9
D,4/17/2012,21,15709.07
D,4/17/2012,22,14617.94
D,4/17/2012,23,13085.86
D,4/17/2012,24,11709.21
D,4/18/2012,1,11126.16
D,4/18/2012,2,10647.25
D,4/18/2012,3,10538.75
D,4/18/2012,4,10401.4
D,4/18/2012,5,10584.6
D,4/18/2012,6,11359.31
D,4/18/2012,7,12245.81
D,4/18/2012,8,13157.46
D,4/18/2012,9,13796.84
D,4/18/2012,10,14150.62
D,4/18/2012,11,14432
D,4/18/2012,12,14559.7
D,4/18/2012,13,14512.02
D,4/18/2012,14,14533.03
D,4/18/2012,15,14393.19
D,4/18/2012,16,14200.46
D,4/18/2012,17,14134.42
D,4/18/2012,18,14231.04
D,4/18/2012,19,14226.96
D,4/18/2012,20,14567.7
D,4/18/2012,21,14739.5
D,4/18/2012,22,13818.2
D,4/18/2012,23,12515.55
D,4/18/2012,24,11255.69
D,4/19/2012,1,10620.81
D,4/19/2012,2,10684.44
D,4/19/2012,3,10466.08
D,4/19/2012,4,10397.22
D,4/19/2012,5,10650.43
D,4/19/2012,6,11241.06
D,4/19/2012,7,12129.77
D,4/19/2012,8,13303.17
D,4/19/2012,9,13919.59
D,4/19/2012,10,14286.35
D,4/19/2012,11,14589.85
D,4/19/2012,12,14713.03
D,4/19/2012,13,14676.04
D,4/19/2012,14,14683.48
D,4/19/2012,15,14594.43
D,4/19/2012,16,14449.76
D,4/19/2012,17,14418.74
D,4/19/2012,18,14402.43
D,4/19/2012,19,14228.14
D,4/19/2012,20,14448.34
D,4/19/2012,21,14855.97
D,4/19/2012,22,13963.46
D,4/19/2012,23,12631.85
D,4/19/2012,24,11491.38
D,4/20/2012,1,11168.82
D,4/20/2012,2,11172.61
D,4/20/2012,3,10997.78
D,4/20/2012,4,10889.74
D,4/20/2012,5,11085.5
D,4/20/2012,6,11594.85
D,4/20/2012,7,12363.55
D,4/20/2012,8,13083.34
D,4/20/2012,9,13826.55
D,4/20/2012,10,14348.55
D,4/20/2012,11,14769.19
D,4/20/2012,12,14945.16
D,4/20/2012,13,14970.84
D,4/20/2012,14,14991.14
D,4/20/2012,15,14846.64
D,4/20/2012,16,14666.85
D,4/20/2012,17,14541.17
D,4/20/2012,18,14345.84
D,4/20/2012,19,14004.86
D,4/20/2012,20,14116.95
D,4/20/2012,21,14383.15
D,4/20/2012,22,13594.2
D,4/20/2012,23,12465.6
D,4/20/2012,24,11321.82
D,4/21/2012,1,10886.74
D,4/21/2012,2,10684.53
D,4/21/2012,3,10168.5
D,4/21/2012,4,10222.05
D,4/21/2012,5,10526.55
D,4/21/2012,6,10610.85
D,4/21/2012,7,10818.04
D,4/21/2012,8,11625.66
D,4/21/2012,9,12354.69
D,4/21/2012,10,12925.86
D,4/21/2012,11,13326.19
D,4/21/2012,12,13470.28
D,4/21/2012,13,13474.96
D,4/21/2012,14,13389.92
D,4/21/2012,15,13283.59
D,4/21/2012,16,13283.18
D,4/21/2012,17,13365.32
D,4/21/2012,18,13485.74
D,4/21/2012,19,13442.97
D,4/21/2012,20,13658.99
D,4/21/2012,21,13971.72
D,4/21/2012,22,13297.49
D,4/21/2012,23,12296.53
D,4/21/2012,24,11353.82
D,4/22/2012,1,11177.76
D,4/22/2012,2,10684.67
D,4/22/2012,3,10343.21
D,4/22/2012,4,10150.07
D,4/22/2012,5,10125.48
D,4/22/2012,6,10286.92
D,4/22/2012,7,10500.81
D,4/22/2012,8,11128.15
D,4/22/2012,9,11828.01
D,4/22/2012,10,12348.01
D,4/22/2012,11,12686.6
D,4/22/2012,12,13047.11
D,4/22/2012,13,13221.66
D,4/22/2012,14,13203.13
D,4/22/2012,15,13179
D,4/22/2012,16,13233.56
D,4/22/2012,17,13507.63
D,4/22/2012,18,13870.55
D,4/22/2012,19,14075.82
D,4/22/2012,20,14279.57
D,4/22/2012,21,14088.52
D,4/22/2012,22,13162.56
D,4/22/2012,23,12024.78
D,4/22/2012,24,11287.48
D,4/23/2012,1,10797.61
D,4/23/2012,2,10616.86
D,4/23/2012,3,10500.71
D,4/23/2012,4,10446.41
D,4/23/2012,5,10687.26
D,4/23/2012,6,11365.55
D,4/23/2012,7,12699.39
D,4/23/2012,8,14106.29
D,4/23/2012,9,14696.84
D,4/23/2012,10,15009.67
D,4/23/2012,11,15215.95
D,4/23/2012,12,15306.56
D,4/23/2012,13,15193.48
D,4/23/2012,14,15134.27
D,4/23/2012,15,14919.25
D,4/23/2012,16,14748.32
D,4/23/2012,17,14802.06
D,4/23/2012,18,14973.32
D,4/23/2012,19,14967.31
D,4/23/2012,20,15116.41
D,4/23/2012,21,15132.72
D,4/23/2012,22,14127.53
D,4/23/2012,23,12701.99
D,4/23/2012,24,11607.63
D,4/24/2012,1,10990.28
D,4/24/2012,2,10917.52
D,4/24/2012,3,10916.79
D,4/24/2012,4,11080.04
D,4/24/2012,5,11332.37
D,4/24/2012,6,11769.51
D,4/24/2012,7,12652.25
D,4/24/2012,8,13855.63
D,4/24/2012,9,14289.25
D,4/24/2012,10,14519.87
D,4/24/2012,11,14681.13
D,4/24/2012,12,14651.55
D,4/24/2012,13,14543.66
D,4/24/2012,14,14487.38
D,4/24/2012,15,14329.48
D,4/24/2012,16,14171.78
D,4/24/2012,17,14195.77
D,4/24/2012,18,14289.6
D,4/24/2012,19,14315.71
D,4/24/2012,20,14699.09
D,4/24/2012,21,15141.32
D,4/24/2012,22,14233.46
D,4/24/2012,23,12760.05
D,4/24/2012,24,11408.55
D,4/25/2012,1,10854.94
D,4/25/2012,2,10654.38
D,4/25/2012,3,10592.52
D,4/25/2012,4,10358.76
D,4/25/2012,5,10888.32
D,4/25/2012,6,11565.85
D,4/25/2012,7,12686.61
D,4/25/2012,8,13870.65
D,4/25/2012,9,14164.77
D,4/25/2012,10,14308.02
D,4/25/2012,11,14467.45
D,4/25/2012,12,14488.91
D,4/25/2012,13,14392.83
D,4/25/2012,14,14396.35
D,4/25/2012,15,14199.4
D,4/25/2012,16,14061.97
D,4/25/2012,17,14067.93
D,4/25/2012,18,14164.09
D,4/25/2012,19,14209.09
D,4/25/2012,20,14534.8
D,4/25/2012,21,14843.8
D,4/25/2012,22,14003.06
D,4/25/2012,23,12641.44
D,4/25/2012,24,11786.83
D,4/26/2012,1,11493.54
D,4/26/2012,2,11039.49
D,4/26/2012,3,10829.8
D,4/26/2012,4,10811.76
D,4/26/2012,5,11112.56
D,4/26/2012,6,12014.65
D,4/26/2012,7,12854.94
D,4/26/2012,8,13886.55
D,4/26/2012,9,14222.21
D,4/26/2012,10,14353.14
D,4/26/2012,11,14510.04
D,4/26/2012,12,14579.58
D,4/26/2012,13,14529.59
D,4/26/2012,14,14535.4
D,4/26/2012,15,14377.1
D,4/26/2012,16,14236.47
D,4/26/2012,17,14371.28
D,4/26/2012,18,14692.68
D,4/26/2012,19,14826.13
D,4/26/2012,20,15020.65
D,4/26/2012,21,15056.46
D,4/26/2012,22,14109.06
D,4/26/2012,23,12840.3
D,4/26/2012,24,11961.42
D,4/27/2012,1,11220.08
D,4/27/2012,2,10794.29
D,4/27/2012,3,10518.94
D,4/27/2012,4,10436.95
D,4/27/2012,5,10671.32
D,4/27/2012,6,11121.95
D,4/27/2012,7,12348.05
D,4/27/2012,8,13687.59
D,4/27/2012,9,14166.88
D,4/27/2012,10,14393.75
D,4/27/2012,11,14561.4
D,4/27/2012,12,14552.66
D,4/27/2012,13,14375.72
D,4/27/2012,14,14282.53
D,4/27/2012,15,14049.44
D,4/27/2012,16,13815.93
D,4/27/2012,17,13749.87
D,4/27/2012,18,13727.5
D,4/27/2012,19,13690.9
D,4/27/2012,20,14036.98
D,4/27/2012,21,14530.17
D,4/27/2012,22,13942.79
D,4/27/2012,23,12853.26
D,4/27/2012,24,11731.6
D,4/28/2012,1,11066.43
D,4/28/2012,2,10565.4
D,4/28/2012,3,10519.66
D,4/28/2012,4,10283.65
D,4/28/2012,5,10366.11
D,4/28/2012,6,10734.09
D,4/28/2012,7,11017.42
D,4/28/2012,8,11956.31
D,4/28/2012,9,12812.25
D,4/28/2012,10,13271.64
D,4/28/2012,11,13351.57
D,4/28/2012,12,13263.3
D,4/28/2012,13,13025.64
D,4/28/2012,14,12743.24
D,4/28/2012,15,12507.46
D,4/28/2012,16,12356.19
D,4/28/2012,17,12407.64
D,4/28/2012,18,12580
D,4/28/2012,19,12725.71
D,4/28/2012,20,13050.58
D,4/28/2012,21,13599.45
D,4/28/2012,22,13075.83
D,4/28/2012,23,12151.1
D,4/28/2012,24,11184.87
D,4/29/2012,1,10401.92
D,4/29/2012,2,10276.28
D,4/29/2012,3,10146.9
D,4/29/2012,4,10060.07
D,4/29/2012,5,10105.64
D,4/29/2012,6,10053.75
D,4/29/2012,7,10256.95
D,4/29/2012,8,11039.37
D,4/29/2012,9,11896.08
D,4/29/2012,10,12379.17
D,4/29/2012,11,12519.18
D,4/29/2012,12,12622.36
D,4/29/2012,13,12574
D,4/29/2012,14,12392.48
D,4/29/2012,15,12225.75
D,4/29/2012,16,12170.99
D,4/29/2012,17,12357.2
D,4/29/2012,18,12724.79
D,4/29/2012,19,12957.33
D,4/29/2012,20,13344.14
D,4/29/2012,21,13999.59
D,4/29/2012,22,13223.92
D,4/29/2012,23,11982.48
D,4/29/2012,24,10849.09
D,4/30/2012,1,10304.22
D,4/30/2012,2,10030.08
D,4/30/2012,3,10072.74
D,4/30/2012,4,10194.34
D,4/30/2012,5,10298.09
D,4/30/2012,6,11032.6
D,4/30/2012,7,12818.06
D,4/30/2012,8,14019.95
D,4/30/2012,9,14289.6
D,4/30/2012,10,14369.45
D,4/30/2012,11,14539.95
D,4/30/2012,12,14545.68
D,4/30/2012,13,14436.61
D,4/30/2012,14,14404.11
D,4/30/2012,15,14234.17
D,4/30/2012,16,14113.19
D,4/30/2012,17,14095.02
D,4/30/2012,18,14181.1
D,4/30/2012,19,14307.89
D,4/30/2012,20,14677.78
D,4/30/2012,21,15020.07
D,4/30/2012,22,14017.99
D,4/30/2012,23,12523.16
D,4/30/2012,24,11208.21
D,5/1/2012,1,10840.92
D,5/1/2012,2,11066.34
D,5/1/2012,3,10763.35
D,5/1/2012,4,10701.23
D,5/1/2012,5,10923.77
D,5/1/2012,6,11794.15
D,5/1/2012,7,12824.7
D,5/1/2012,8,14040.15
D,5/1/2012,9,14623.81
D,5/1/2012,10,14963.12
D,5/1/2012,11,15189.1
D,5/1/2012,12,15391.17
D,5/1/2012,13,15353.11
D,5/1/2012,14,15242.84
D,5/1/2012,15,15103.33
D,5/1/2012,16,14958.53
D,5/1/2012,17,15045.73
D,5/1/2012,18,15258.2
D,5/1/2012,19,15293.68
D,5/1/2012,20,15378.02
D,5/1/2012,21,15405.42
D,5/1/2012,22,14403.77
D,5/1/2012,23,12882.22
D,5/1/2012,24,12008.94
D,5/2/2012,1,11144.51
D,5/2/2012,2,10842.51
D,5/2/2012,3,10809.22
D,5/2/2012,4,10844.76
D,5/2/2012,5,10858.16
D,5/2/2012,6,11511.08
D,5/2/2012,7,12778.96
D,5/2/2012,8,14151.04
D,5/2/2012,9,14543.01
D,5/2/2012,10,14776.26
D,5/2/2012,11,14962.46
D,5/2/2012,12,14987.63
D,5/2/2012,13,14887.18
D,5/2/2012,14,14822.24
D,5/2/2012,15,14648.6
D,5/2/2012,16,14507.8
D,5/2/2012,17,14544.67
D,5/2/2012,18,14724.85
D,5/2/2012,19,14841.51
D,5/2/2012,20,15097.89
D,5/2/2012,21,15263.84
D,5/2/2012,22,14326.81
D,5/2/2012,23,12840.08
D,5/2/2012,24,11691.19
D,5/3/2012,1,11187.03
D,5/3/2012,2,10869.93
D,5/3/2012,3,10805.38
D,5/3/2012,4,10779.76
D,5/3/2012,5,10999.4
D,5/3/2012,6,11697.98
D,5/3/2012,7,12754.17
D,5/3/2012,8,14096.37
D,5/3/2012,9,14580.5
D,5/3/2012,10,14805.33
D,5/3/2012,11,14993.88
D,5/3/2012,12,15052.1
D,5/3/2012,13,14945.76
D,5/3/2012,14,14926.34
D,5/3/2012,15,14706.61
D,5/3/2012,16,14550.22
D,5/3/2012,17,14623.43
D,5/3/2012,18,14787.11
D,5/3/2012,19,14868.02
D,5/3/2012,20,15079.36
D,5/3/2012,21,15234.87
D,5/3/2012,22,14316.83
D,5/3/2012,23,12844.55
D,5/3/2012,24,11781.1
D,5/4/2012,1,11057.97
D,5/4/2012,2,10853.71
D,5/4/2012,3,10577.04
D,5/4/2012,4,10764.74
D,5/4/2012,5,11010.08
D,5/4/2012,6,11651.07
D,5/4/2012,7,12582.37
D,5/4/2012,8,13961.64
D,5/4/2012,9,14536.66
D,5/4/2012,10,14801.12
D,5/4/2012,11,15071.8
D,5/4/2012,12,15136.99
D,5/4/2012,13,15025.81
D,5/4/2012,14,14981.85
D,5/4/2012,15,14756.71
D,5/4/2012,16,14563.39
D,5/4/2012,17,14525.29
D,5/4/2012,18,14509.15
D,5/4/2012,19,14368.67
D,5/4/2012,20,14367.03
D,5/4/2012,21,14565.06
D,5/4/2012,22,13886.39
D,5/4/2012,23,12741.55
D,5/4/2012,24,11562.39
D,5/5/2012,1,10778.98
D,5/5/2012,2,10196.45
D,5/5/2012,3,9867.31
D,5/5/2012,4,9702.62
D,5/5/2012,5,10008.68
D,5/5/2012,6,10315.76
D,5/5/2012,7,10834.45
D,5/5/2012,8,11412.19
D,5/5/2012,9,12375.39
D,5/5/2012,10,13086.76
D,5/5/2012,11,13423.99
D,5/5/2012,12,13463.11
D,5/5/2012,13,13340.01
D,5/5/2012,14,13126.46
D,5/5/2012,15,12919.53
D,5/5/2012,16,12778.91
D,5/5/2012,17,12762.89
D,5/5/2012,18,12865.65
D,5/5/2012,19,12835.78
D,5/5/2012,20,12968.65
D,5/5/2012,21,13465.95
D,5/5/2012,22,13014.06
D,5/5/2012,23,12093.59
D,5/5/2012,24,11080.33
D,5/6/2012,1,10385.02
D,5/6/2012,2,10212.89
D,5/6/2012,3,10158.54
D,5/6/2012,4,10040.59
D,5/6/2012,5,10036.57
D,5/6/2012,6,10160.91
D,5/6/2012,7,10408.48
D,5/6/2012,8,11073.07
D,5/6/2012,9,11635.32
D,5/6/2012,10,12150.69
D,5/6/2012,11,12483.57
D,5/6/2012,12,12637.18
D,5/6/2012,13,12645.41
D,5/6/2012,14,12527.31
D,5/6/2012,15,12360.89
D,5/6/2012,16,12312.27
D,5/6/2012,17,12476.12
D,5/6/2012,18,12830.4
D,5/6/2012,19,13037.36
D,5/6/2012,20,13308.9
D,5/6/2012,21,13979.92
D,5/6/2012,22,13271.68
D,5/6/2012,23,12021.64
D,5/6/2012,24,10888.38
D,5/7/2012,1,10352.37
D,5/7/2012,2,10191.33
D,5/7/2012,3,10432.53
D,5/7/2012,4,10436.09
D,5/7/2012,5,10501.88
D,5/7/2012,6,10832.34
D,5/7/2012,7,12314.54
D,5/7/2012,8,13642.75
